"year","brood_stock_number_new","date","loc_1_31","sex","poh_length_cm","tag_number","operc_punch","ad_clip_y_n_u","e_label_number","comments_tagging_new","GR_age","total_age","egg_volume_ml","reach","comments_brood","total_n_green_eggs_taken_at_collection_sum","mean_n_live_eggs_per_gram_mean","jday","g_per_egg"
2025,15,2025-09-08,"9","F",73,NA,NA,"N",NA,NA,"52",5,1100,"Upper",NA,4191.35224984471,2.53572251315362,251,0.394364917617237
2025,16,2025-09-08,"6","F",77,NA,NA,"N",NA,NA,"52",5,1400,"Upper",NA,3882,2.44044853582603,251,0.409760740830998
2025,17,2025-09-08,"6","F",75,NA,NA,"N",NA,NA,"52",5,1000,"Upper",NA,2802.2740553811,2.30449252573337,251,0.433935015554787
2025,18,2025-09-08,"6","F",71,NA,NA,"N",NA,NA,"52",5,700,"Upper",NA,2096.75177119613,2.37536177719039,251,0.420988503562945
2025,19,2025-09-08,"6","F",68,NA,NA,"N",NA,NA,"52",5,1300,"Upper",NA,4422.54845959961,2.49128963516826,251,0.40139853105938
2025,20,2025-09-09,"24","F",83,NA,NA,"N",NA,NA,"62",6,1000,"Lower",NA,0,NA,252,NA
2025,21,2025-09-10,"3","F",81,NA,NA,"N",NA,NA,"52",5,1400,"Upper",NA,3994.95428527065,2.07473415343789,253,0.481989462767061
2025,22,2025-09-10,"6","F",79,NA,NA,"N",NA,NA,"52",5,1100,"Upper",NA,3138.57012010036,2.3766510482169,253,0.42076012831175
2025,23,2025-09-10,"6","F",76,NA,NA,"N",NA,NA,"52",5,1300,"Upper",NA,3200.73962268414,2.03844063776777,253,0.490571067644662
2025,24,2025-09-10,"6","F",75,NA,NA,"N",NA,NA,NA,NA,1300,"Upper",NA,3379.8644718254,2.05306655727089,253,0.487076269621422
2025,25,2025-09-10,"6","F",77,NA,NA,"N",NA,NA,"52",5,1100,"Upper",NA,4255.66422944295,2.30787087966452,253,0.433299804079751
2025,26,2025-09-10,"12","F",76,NA,NA,"N",NA,NA,"62",6,2200,"Upper",NA,4515.07123703604,1.82670612022776,253,0.547433431643246
2025,27,2025-09-12,"3","F",76,NA,NA,"N",NA,NA,"52",5,1800,"Upper",NA,6023,2.59651393650119,255,0.385131766844087
2025,28,2025-09-12,"6","F",72,NA,NA,"N",NA,NA,"52",5,2400,"Upper",NA,7264.41183235685,2.33336731070794,255,0.428565187920029
2025,29,2025-09-12,"6","F",73,NA,NA,"N",NA,NA,"52",5,2100,"Upper",NA,5467.53090175245,2.12025631702869,255,0.471641089791159
2025,30,2025-09-12,"6","F",77,NA,NA,"N",NA,NA,"52",5,2100,"Upper",NA,6331.08888449555,2.5568949998091,255,0.391099360777295
2025,31,2025-09-12,"6","F",67,NA,NA,"N",NA,NA,"3M",NA,1100,"Upper",NA,4504.92845033918,2.83883774794341,255,0.352256834940442
2025,32,2025-09-12,"9","F",76,NA,NA,"N",NA,NA,"52",5,1800,"Upper",NA,5018.1452734294,2.32599344169334,255,0.429923826127383
2025,33,2025-09-12,"9","F",73,NA,NA,"N",NA,NA,"52",5,1100,"Upper",NA,3511.01280069614,2.45534490228939,255,0.407274757638974
2025,34,2025-09-12,"12","F",75,NA,NA,"N",NA,"Twisted skeine blood in one skeine - only took one skeine worth of eggs","52",5,700,"Upper",NA,2712.53330352413,2.47410286991648,255,0.404186912419594
2025,35,2025-09-13,"26","F",74,NA,NA,"N",NA,NA,"3M",NA,2300,"Lower",NA,6400.08213962636,2.49961636147114,256,0.400061391585488
2025,36,2025-09-15,"3","F",75,NA,NA,"N",NA,"Scale book # used out of order","3M",NA,2300,"Upper",NA,6241.30626710274,2.35536249700783,258,0.424563098576277
2025,37,2025-09-15,"6","F",65,NA,NA,"N",NA,NA,"41",4,1300,"Upper",NA,4870.98144153517,3.09622482004751,258,0.322973962848297
